lnRX1,lnRX2,datetime,BTC,ETH,LINK,XRP,SOL,DOGE
-0.013830548,0.029736047,1662595200,19309.3,1634.22,7.401,0.3394,33.6,0.06094
-0.004056358,-0.013685742,1662681600,21352,1717.48,7.736,0.3565,34.66,0.06383
0.030213573,-0.008528816,1662768000,21639.5,1773.05,7.898,0.3572,35.03,0.06466
-0.013845008,-0.011744672,1662854400,21820.3,1765.01,8.022,0.3548,34.97,0.06366
0.025335937,0.001022346,1662940800,22386,1715.14,7.751,0.3596,37.43,0.06392
0.057106138,0.036586383,1663027200,20162.5,1571.9,7.017,0.3323,32.96,0.0596
-0.009114657,0.048242316,1663113600,20217,1635.39,7.451,0.3413,34.09,0.06113
0.080215733,0.008648443,1663200000,19690.8,1471.93,7.56,0.326,33.05,0.05856
0.000521639,-0.021700305,1663286400,19792.5,1433.58,7.653,0.3551,32.24,0.0604
0.026552794,0.010314387,1663372800,20102,1467.96,8.085,0.3761,33.66,0.06215
-0.059661503,-0.084080715,1663459200,19404.5,1333.67,7.518,0.3576,31.07,0.0574
-0.10050046,-0.119008829,1663545600,19528.6,1375.05,7.296,0.3844,32.62,0.0585
0.01516,0.028510545,1663632000,18866.8,1322.08,6.882,0.4135,31.4,0.05835
-0.056767918,-0.097268074,1663718400,18447.5,1244.19,6.673,0.3932,30.63,0.05711
-0.01268177,-0.019008768,1663804800,19392.5,1325.73,7.118,0.4857,32.41,0.05956
-0.004771485,0.009378232,1663891200,19280.7,1326.62,7.445,0.5063,33.66,0.06334
-0.022140858,-0.028296967,1663977600,18911,1316.19,7.625,0.4877,33.36,0.06304
0.094585917,0.101539072,1664064000,18799.7,1293.99,7.86,0.4912,32.31,0.06113
-0.024501492,-0.052359884,1664150400,19216.3,1335.25,7.936,0.4679,33.86,0.0611
0.039706753,0.053143004,1664236800,19070.1,1327.19,8.053,0.4454,32.66,0.06044
-0.039156509,-0.021031305,1664323200,19407.3,1336.43,7.787,0.4488,33.22,0.06047
0.008064175,-0.004729965,1664409600,19582.5,1334.8,7.895,0.4874,33.92,0.06085
0.000776946,0.073367852,1664496000,19411.7,1327.78,7.581,0.4797,33.22,0.06165
0.043004829,0.047742398,1664582400,19304,1311.31,7.389,0.4751,32.42,0.06056
0.025675469,0.057501596,1664668800,19049.4,1275.96,7.106,0.4482,32.04,0.05923
0.047562465,0.020405225,1664755200,19622,1322.59,7.322,0.4617,32.89,0.06028
0.01751103,-0.040834043,1664841600,20333,1360.73,7.716,0.4792,34.08,0.06581
0.034502447,0.017847284,1664928000,20150,1351.61,7.87,0.4885,34.02,0.06473
-0.009051508,-0.032663536,1665014400,19954,1351.5,7.627,0.4931,33.33,0.06343
0.06643539,0.083272334,1665100800,19520.9,1330.41,7.6,0.5173,32.96,0.06233
-0.03362928,-0.03545584,1665187200,19406.2,1314.74,7.452,0.5168,32.56,0.06159
-0.062276659,-0.03394284,1665273600,19430,1322.61,7.624,0.5324,32.9,0.06209
0.022603515,0.006701813,1665360000,19124,1289.56,7.328,0.4938,31.93,0.05934
0.035237377,0.010646723,1665446400,19055,1279.68,7.129,0.4858,30.78,0.06021
-0.021772587,-0.026373453,1665532800,19148,1294.02,7.142,0.4879,31.14,0.05978
0.007817526,0.018881261,1665619200,19365.5,1286.38,7.021,0.4788,30.47,0.05958
-0.000133741,-0.002633654,1665705600,19164.6,1295.35,6.883,0.488,29.97,0.0586
-0.012210383,-0.011786653,1665792000,19060.4,1274.13,6.879,0.4817,29.58,0.05853
-0.057374634,-0.057786161,1665878400,19251.9,1305.51,7.164,0.4762,30.14,0.05886
0.002300073,-0.009254536,1665964800,19540.6,1330.62,7.325,0.48,31.18,0.05994
-0.036976126,-0.053011736,1666051200,19320.9,1309.93,7.123,0.4656,30.13,0.05973
-0.019841696,0.002594514,1666137600,19116.7,1284.45,6.768,0.45,28.84,0.05862
0.069843972,0.068547203,1666224000,19034.7,1282.2,6.655,0.4462,28,0.05939
0.015038086,0.008184512,1666310400,19150.9,1299.08,6.806,0.4611,28.08,0.05931
-0.001775396,-0.015178928,1666396800,19195.1,1313.19,6.866,0.4651,27.98,0.05966
0.032701312,0.073960175,1666483200,19560.7,1363.44,7.064,0.4687,29.25,0.06035
0.019717139,0.013018119,1666569600,19318.1,1342.72,6.902,0.4527,28.28,0.0594
-0.000212762,0.041352436,1666656000,20068.3,1459.2,7.057,0.4603,30.85,0.06299
-0.000509616,0.025853805,1666742400,20758.3,1565.45,7.153,0.4686,31.27,0.07262
0.004389258,0.080799505,1666828800,20285.5,1513.7,6.888,0.4612,30.57,0.07684
-0.033092445,-0.060280472,1666915200,20582.8,1553.79,7.105,0.4741,32.06,0.08381
0.019770664,0.032991007,1667001600,20796.7,1618.82,7.633,0.4698,32.86,0.12171
0.01366543,0.013514527,1667088000,20615.6,1589.89,7.777,0.4578,32.91,0.11768
-0.01713326,0.003476999,1667174400,20482,1572.01,7.848,0.4642,32.54,0.12676
-0.035885122,-0.073901497,1667260800,20472.1,1577.88,7.68,0.4633,32.18,0.142
0.037302096,0.058800984,1667347200,20140.1,1517.26,7.428,0.4494,30.79,0.1276
0.000930297,-0.00620612,1667433600,20199.7,1530.27,7.716,0.4546,30.83,0.1225
0.027069396,0.031749879,1667520000,21137.6,1644.09,8.712,0.506,33.72,0.12603
0.004242678,0.007948658,1667606400,21289.9,1626.11,8.661,0.4929,36.89,0.12438
-0.001805526,-0.005959074,1667692800,20900,1567.42,8.096,0.4706,32.6,0.11466
0.059424478,0.072838799,1667779200,20578.6,1567.52,8.948,0.4644,29.59,0.11116
-0.008663245,0.055574874,1667865600,18534,1333.4,7.702,0.4054,23.82,0.08819
0.003510624,0.033974771,1667952000,15905,1101.49,6.228,0.3321,11.7,0.07445
-0.030064615,-0.037328429,1668038400,17588,1298.21,7.204,0.3941,17.615,0.08972
-0.021244965,-0.043497826,1668124800,17058.3,1288.64,7.039,0.3841,16.426,0.08504
-0.066449623,-0.036360549,1668211200,16806.9,1256.82,6.278,0.3634,14.56,0.08809
-0.009978496,-0.034821903,1668297600,16321.2,1220.78,6.073,0.3405,13.126,0.08492
0.015067897,0.07689896,1668384000,16605.2,1242.89,6.285,0.3772,13.999,0.08591
-0.047941673,0.012483604,1668470400,16888.3,1252.81,6.417,0.3885,14.303,0.08702
-0.040279,0.015089329,1668556800,16650.6,1215.78,6.174,0.3749,14.257,0.08543
-0.011251984,-0.013135796,1668643200,16682.1,1199.7,6.223,0.3817,13.62,0.08461
-0.020751675,-0.06541331,1668729600,16689.7,1212.04,6.178,0.3827,13.257,0.08469
-0.022483234,0.043542653,1668816000,16692.9,1216.91,6.141,0.3839,12.837,0.08449
0.098003353,0.089571456,1668902400,16272.6,1141.57,5.76,0.3607,12.251,0.07701
0.018689007,0.050814711,1668988800,15773,1106.95,5.87,0.3643,11.825,0.07464
-0.003802432,0.029864344,1669075200,16220.6,1139.11,6.419,0.3756,12.427,0.07872
-0.023329008,0.00408149,1669161600,16595.8,1183.83,6.701,0.3813,14.331,0.08193
0.074666037,0.005606186,1669248000,16592.4,1202.92,6.825,0.4017,14.591,0.08141
0.001574646,0.060150923,1669334400,16516.1,1198.55,6.843,0.4076,14.015,0.08943
-0.020826136,0.002103426,1669420800,16449.2,1204.84,7.152,0.3958,14.133,0.08886
0.009846725,0.15030737,1669507200,16422.6,1193.26,6.9,0.3961,14.099,0.09864
-0.056284942,-0.036563544,1669593600,16204.5,1167.21,7.19,0.3884,13.313,0.09507
0.060588223,0.063339238,1669680000,16433.2,1215.74,7.313,0.3977,13.336,0.10141
-0.017824037,-0.009287021,1669766400,17153.3,1294.02,7.666,0.4074,14.162,0.10671
0.016345761,-0.002094064,1669852800,16970.5,1275.7,7.678,0.3966,13.489,0.10168
0.025377866,0.114530352,1669939200,17083,1295,7.604,0.3957,13.703,0.10202
-0.009933797,0.004451007,1670025600,16879.5,1239.76,7.233,0.3868,13.289,0.09965
-0.041756713,0.006978913,1670112000,17099.5,1278.82,7.439,0.3893,13.7,0.10398
0.014868412,0.055055377,1670198400,16958.3,1258.66,7.27,0.389,13.81,0.10143
-0.13887118,-0.095087684,1670284800,17078.6,1270.72,7.126,0.3911,14.281,0.10012
0.007722862,-0.01990751,1670371200,16828,1230.83,6.877,0.383,13.487,0.0957
0.002320409,0.091007524,1670457600,17216,1279.73,6.997,0.3938,13.67,0.09843
-0.064292332,-0.112777228,1670544000,17122,1262.31,6.859,0.3886,13.579,0.09666
-0.006958332,-0.015906124,1670630400,17120,1265.88,6.852,0.3861,13.56,0.09627
-0.06367852,-0.088228635,1670716800,17077.3,1262.43,6.694,0.3806,13.406,0.09262
-0.014615774,0.029132462,1670803200,17200,1274.88,6.696,0.387,13.304,0.09022
-0.156679203,-0.327049683,1670889600,17777.1,1321.06,6.924,0.395,13.894,0.091
0.105374872,0.133243892,1670976000,17803.9,1307.76,6.716,0.3849,14.12,0.08821
-0.08967401,-0.133962851,1671062400,17351.8,1266.26,6.451,0.3776,14.044,0.0848
0.004266699,-0.060681653,1671148800,16624.1,1166.2,5.889,0.3508,12.239,0.07565
-0.076485384,-0.085688703,1671235200,16768,1186.45,6.025,0.3542,12.489,0.07913
0.111250564,0.23072229,1671321600,16730.3,1182.45,5.948,0.3495,12.369,0.07843
-0.009455775,0.021616651,1671408000,16429.2,1167.21,5.786,0.3385,11.93,0.0713
0.021972445,0.06436989,1671494400,16887.2,1216.21,6.01,0.3482,12.247,0.07478
-0.021857842,-0.050464312,1671580800,16819.6,1213.21,5.984,0.3445,12.127,0.07366
-0.073721699,-0.126132374,1671667200,16815.5,1217.39,6.003,0.3489,11.814,0.07682
-0.03075857,-0.060968979,1671753600,16776.4,1219.5,5.936,0.354,11.772,0.07715
0.03058293,0.04802794,1671840000,16828.9,1219.96,5.913,0.3515,11.423,0.07747
0.045240559,0.126966499,1671926400,16824.4,1217.96,5.984,0.3455,11.373,0.07595
-0.016430778,-0.028626522,1672012800,16912.9,1227.57,6.045,0.3655,11.325,0.07566
0.023043854,0.026654116,1672099200,16698.2,1211.29,5.9,0.3674,11.087,0.07368
0.042562887,0.053495201,1672185600,16539,1189.93,5.673,0.3556,9.749,0.07034
-0.061650591,-0.059740828,1672272000,16630.3,1200.35,5.597,0.342,9.614,0.07089
-0.036570623,-0.022152913,1672358400,16601.2,1199.66,5.474,0.3447,9.877,0.06837
0.008594956,0.031786821,1672444800,16537.6,1196.1,5.573,0.3388,9.968,0.07021
-0.064726398,-0.046045456,1672531200,16610.3,1199.96,5.626,0.3385,9.977,0.0702
-0.006034391,-0.032771584,1672617600,16666,1213.23,5.689,0.3479,11.259,0.07135
0.113281378,0.039516352,1672704000,16667.2,1214.23,5.618,0.3434,13.326,0.07046
-0.019820326,-0.05506587,1672790400,16842.1,1256.39,5.805,0.347,13.405,0.07308
0.01802502,-0.04899167,1672876800,16823.8,1251.08,5.657,0.3377,13.418,0.07148
-0.050585893,0.006303897,1672963200,16943.8,1268.54,5.71,0.344,13.483,0.07238
0.095565513,0.058336958,1673049600,16936.5,1263.65,5.827,0.3441,13.087,0.07218
0.037916689,0.029146847,1673136000,17124.7,1289.65,5.962,0.3451,14.465,0.07361
-0.009330263,-0.014885674,1673222400,17169.7,1320.32,6.063,0.3486,16.253,0.07566
-0.046446634,-0.072306608,1673308800,17428.8,1335.3,6.165,0.3507,16.191,0.07785
-0.007599203,0.001574579,1673395200,17935.7,1389.26,6.281,0.3727,16.355,0.07814
-0.062254893,-0.061411324,1673481600,18838,1415.84,6.384,0.3746,16.584,0.08026
-0.00678852,-0.028530127,1673568000,19924.2,1450.94,6.606,0.3856,18.289,0.08453
0.002511331,0.034968074,1673654400,20962.8,1550.27,6.86,0.3952,24.283,0.08732
-0.11605054,-0.17070527,1673740800,20882.7,1553.47,6.701,0.3845,22.903,0.08615
0.024550405,-0.008594894,1673827200,21188.3,1577.11,6.672,0.3854,23.601,0.08372
0.036024308,0.048556592,1673913600,21130.9,1565.84,6.811,0.3868,22.855,0.08284
0.029264998,0.009990911,1674000000,20680,1511.66,6.331,0.378,20.804,0.07998
-0.092963483,-0.093790192,1674086400,21068.3,1551.11,6.508,0.3927,21.408,0.0816
0.019470259,0.010897777,1674172800,22661.1,1659.01,6.947,0.4125,25.513,0.08623
0.073378419,0.078376777,1674259200,22781.9,1627.63,6.858,0.4032,24.564,0.08472
-0.005659543,0.050824672,1674345600,22704.6,1628.14,6.986,0.4002,24.195,0.08828
0.038651316,0.03554504,1674432000,22913.1,1626.9,7.019,0.4234,24.347,0.0886
-0.02289535,0.052139898,1674518400,22627.4,1555.99,6.658,0.4075,22.77,0.0839
-0.044061889,-0.075725693,1674604800,23060.6,1611.41,6.957,0.4169,24.534,0.08659
0.009021047,0.02217628,1674691200,23001.9,1600.69,7.173,0.409,24.345,0.08638
0.027042958,0.032092435,1674777600,23068,1597.08,7.386,0.4128,24.441,0.08729
0.015883287,0.042919504,1674864000,23015.9,1571.52,7.213,0.4075,24.002,0.08774
-0.046729106,-0.055311992,1674950400,23740.3,1645.67,7.375,0.4133,26.09,0.09017
0.014206719,0.055974677,1675036800,22819.9,1565.92,6.916,0.3932,23.957,0.08831
-0.009020581,-0.003689002,1675123200,23119.4,1585.02,6.95,0.4056,23.913,0.09617
-0.029855043,-0.087773459,1675209600,23730,1641.8,7.221,0.4132,25.011,0.09412
0.027894596,0.011598639,1675296000,23493.1,1643.81,7.106,0.4099,24.315,0.09102
-0.008499128,-0.01647972,1675382400,23424.7,1663.68,7.298,0.4117,24.683,0.09301
0.021186083,0.013021287,1675468800,23322.6,1666.44,7.242,0.4106,24.318,0.09574
-0.033031837,-0.049732999,1675555200,22929.2,1628.98,6.984,0.3983,23.464,0.09204
-0.011804765,-0.047481006,1675641600,22757.7,1613.9,6.831,0.392,22.635,0.08954
0.002912899,0.027439634,1675728000,23234.1,1670.51,7.199,0.4036,23.817,0.09253
-0.030522054,-0.039627673,1675814400,22955.9,1650.26,7.137,0.3977,23.21,0.09017
-0.01402542,-0.020557139,1675900800,21793.4,1544.68,6.982,0.3816,20.482,0.08144
0.003423654,0.010328755,1675987200,21618.6,1512.26,6.886,0.3815,20.088,0.0808
0.008539987,-0.002564269,1676073600,21851.3,1537.65,6.997,0.383,20.782,0.08222
-0.029848034,-0.040379812,1676160000,21771.1,1514.49,6.806,0.3744,21.483,0.08211
-0.034384493,-0.017703222,1676246400,21766.2,1504.85,6.665,0.3704,20.748,0.08202
0.075527667,0.110363024,1676332800,22187.4,1554.94,6.805,0.3818,21.836,0.08358
0.005169458,0.014998987,1676419200,24332.6,1675,7.281,0.4012,23.862,0.08925
0.039539021,0.047910806,1676505600,23526.6,1639,7.013,0.3839,22.257,0.0849
0.006481923,0.012943685,1676592000,24581.5,1694.12,7.652,0.395,23.146,0.08777
0.045192135,0.01751627,1676678400,24636.9,1691.66,7.995,0.394,23.464,0.08888
0.052122736,0.017421182,1676764800,24265.9,1680.31,8.017,0.3859,24.853,0.08704
0.056672371,0.03169905,1676851200,24849.9,1703.7,8.018,0.3986,26.291,0.08835
0.01391596,-0.000343576,1676937600,24443.4,1659.2,7.642,0.3918,24.983,0.08546
-0.000308534,0.034801621,1677024000,24171.3,1642.01,7.716,0.3953,24.145,0.0855
0.053787016,0.033314201,1677110400,23928.8,1649.69,7.94,0.3881,23.909,0.08423
-0.015403126,0.028463972,1677196800,23175.6,1607.12,7.462,0.3781,23.06,0.08088
-0.041540226,0.009386433,1677283200,23146.2,1593.59,7.368,0.3775,22.359,0.08071
-0.017519816,0.020116532,1677369600,23545.3,1640.49,7.489,0.3776,23.238,0.08213
-0.025450695,-0.038862614,1677456000,23480,1632.6,7.27,0.3783,22.665,0.08134
0.039807228,0.082842645,1677542400,23129.6,1604.72,7.192,0.376,21.875,0.08083
0.027802202,0.036645025,1677628800,23619.8,1664.46,7.533,0.3834,22.499,0.0819
0.04587625,0.021701348,1677715200,23457.1,1647.29,7.272,0.3771,21.991,0.08056
0.042129035,0.090502696,1677801600,22342.8,1568.86,6.954,0.377,21.404,0.07682
-0.018913166,-0.048832213,1677888000,22335.7,1566.05,6.855,0.3733,20.977,0.07458
0.055497767,0.048806971,1677974400,22419.4,1564.06,6.943,0.3666,20.96,0.07471
-0.015025976,-0.006894658,1678060800,22397.1,1565.17,6.853,0.3694,20.622,0.07476
-0.000590462,0.007255022,1678147200,22187.1,1561.29,6.881,0.3799,20.233,0.07404
-0.025908434,-0.038897966,1678233600,21695.4,1531.82,6.574,0.3888,18.413,0.07108
0.073760315,0.087818655,1678320000,20348.3,1436.42,6.155,0.3705,17.318,0.0659
-0.015180611,-0.017440224,1678406400,20140.3,1425.79,6.209,0.3697,18.15,0.06567
-0.002015214,0.012963474,1678492800,20447.3,1471.03,6.158,0.3635,18.061,0.06601
-0.022683085,-0.049517272,1678579200,21986.2,1579.26,6.552,0.371,20.193,0.0705
-0.027226395,-0.043078542,1678665600,24119.5,1673.9,6.76,0.3722,20.399,0.07276
-0.000140991,0.000623315,1678752000,24682.5,1699.93,6.962,0.3724,20.87,0.07461
0.045203706,0.054222858,1678838400,24288,1649.81,6.543,0.3588,19.24,0.0696
0.053375126,0.030521768,1678924800,24990.4,1672.56,6.652,0.3644,19.662,0.07253
-0.009897429,-0.017622479,1679011200,27384,1789.21,7.206,0.3799,21.598,0.07642
0.0084904,0.004505745,1679097600,26907,1758.52,6.922,0.3739,21.213,0.07294
0.005904368,0.02492364,1679184000,27955.7,1779.99,7.081,0.386,21.864,0.0745
-0.037577648,-0.045923827,1679270400,27704.1,1731.71,7.047,0.3733,22.121,0.07133
0.026565898,0.017179184,1679356800,28091.1,1800.14,7.373,0.4694,22.526,0.0766
-0.045334723,-0.043221617,1679443200,27233.8,1733.61,7.17,0.4212,21.404,0.07382
0.046529351,0.058061988,1679529600,28284.1,1813.27,7.603,0.4435,22.157,0.07733
-0.003387042,-0.009246742,1679616000,27438.9,1748.77,7.189,0.4256,20.649,0.07448
-0.002465447,-0.006625613,1679702400,27447.3,1741.02,7.072,0.4427,20.394,0.07398
-0.037143005,0.000898809,1679788800,27954.3,1772.63,7.256,0.4477,20.931,0.07431
0.002989536,0.061488156,1679875200,27112,1714.35,6.864,0.4786,19.887,0.07284
0.034969504,0.109239569,1679961600,27249.7,1772.09,6.945,0.5145,20.439,0.07378
0.009324165,-0.010992354,1680048000,28338.5,1791.89,7.381,0.5421,21.086,0.07553
0.014626172,0.039111855,1680134400,28015,1792.77,7.225,0.5316,20.543,0.07417
-0.001556108,-0.013024095,1680220800,28454.9,1820.81,7.584,0.5374,21.161,0.0769
0.036388925,0.017015327,1680307200,28443.8,1819.82,7.545,0.5092,21.079,0.08183
0.017260158,-0.006436942,1680393600,28161.2,1793.56,7.248,0.5177,20.509,0.079
-0.118731642,-0.136963342,1680480000,27786.1,1809.68,7.239,0.4957,20.444,0.09596
-0.01544041,0.02133076,1680566400,28155.2,1869.11,7.367,0.5026,20.905,0.09514
0.007196021,-0.02215136,1680652800,28154,1907.48,7.316,0.5052,20.957,0.09269
-0.033812087,-0.065200364,1680739200,28022.8,1871.33,7.195,0.5027,20.608,0.08539
0.007069415,0.018199895,1680825600,27890.7,1862.87,7.262,0.5123,20.433,0.08217
0.01973969,0.042617517,1680912000,27924.9,1848.02,7.124,0.5045,20.025,0.0813
-0.02451165,-0.036761784,1680998400,28309.4,1857.84,7.198,0.505,20.278,0.08313
0.046171439,0.043033104,1681084800,29623.1,1908.9,7.34,0.5173,20.893,0.08471
0.02218775,0.052636509,1681171200,30185.1,1888.89,7.297,0.5163,22.999,0.08406
-0.008029333,-0.01249054,1681257600,29875,1916.86,7.229,0.5046,23.798,0.08343
-0.009726205,-0.049302907,1681344000,30362.7,2011.8,7.457,0.5121,24.424,0.08731
0.021491662,0.011495686,1681430400,30453.1,2099.77,7.745,0.5227,24.721,0.08869
-0.022367107,-0.032045537,1681516800,30280.4,2091.2,8.013,0.5195,24.057,0.08891
-0.094706709,-0.112129351,1681603200,30286.6,2118.09,8.142,0.5207,25.352,0.09045
-0.055614694,-0.074825276,1681689600,29420,2074.49,8.166,0.5108,24.59,0.09141
0.068743654,0.10837294,1681776000,30365.8,2103.29,8.584,0.5327,24.829,0.09415
0.029874697,0.024823484,1681862400,28795.1,1932.83,7.749,0.4908,22.655,0.08782
-0.046841057,-0.073962718,1681948800,28229.9,1942.11,7.51,0.4747,22.184,0.08386
-0.002919184,-0.000819437,1682035200,27252.5,1848,7.108,0.4485,21.247,0.07837
0.012251525,0.045366455,1682121600,27807.2,1873.39,7.169,0.4717,21.782,0.08025
-0.02425569,-0.045878965,1682208000,27576,1861.3,7.08,0.4642,21.461,0.07873
-0.027724605,-0.041288215,1682294400,27497.5,1841.19,7.065,0.4606,21.373,0.07869
0.012574701,0.015567381,1682380800,28286.7,1865.4,7.271,0.4694,21.924,0.07974
0.05359702,0.050643347,1682467200,28395.9,1865.02,6.998,0.4611,21.256,0.07853
0.093989336,0.09825566,1682553600,29459,1907.67,7.166,0.4662,22.326,0.0801
-0.0099291,0.023495201,1682640000,29300,1890.13,7.036,0.4794,23.331,0.08029
0.010874846,0.008206429,1682726400,29212.7,1907.01,7.181,0.4777,23.175,0.08153
0.02136931,-0.009709831,1682812800,29223,1868.41,7.019,0.4703,22.729,0.07947
0.044277424,0.039028383,1682899200,28054.4,1829.97,6.891,0.4647,21.939,0.07875
0.072331021,0.016285924,1682985600,28656.5,1869.2,6.983,0.464,22.244,0.07871
-0.028162274,0.003169241,1683072000,29018.4,1904.74,7.128,0.463,22.227,0.07958
0.002440288,-0.007749628,1683158400,28826,1876.13,6.993,0.4606,21.726,0.07833
0.018885956,0.004202727,1683244800,29491.5,1992.56,7.223,0.4668,22.813,0.08016
-0.004622883,-0.045654273,1683331200,28837.8,1895.29,6.916,0.4579,21.908,0.07668
0.049783765,0.03746526,1683417600,28419.4,1869.5,6.907,0.4487,21.659,0.07648
-0.025632722,-0.015945587,1683504000,27659.8,1846.54,6.579,0.4279,20.615,0.07234
0.023989616,0.033319447,1683590400,27610.2,1845.8,6.518,0.4284,20.648,0.07304
-0.00072661,0.049478884,1683676800,27582.9,1839.86,6.584,0.4298,20.909,0.07308
0.07261633,0.020579996,1683763200,26956.4,1793.24,6.354,0.4204,20.163,0.0719
-0.01304142,-0.010585709,1683849600,26785.1,1806.53,6.62,0.4303,20.898,0.07229
0.010869585,0.004269559,1683936000,26762.7,1794.44,6.488,0.4238,20.832,0.07164
0.008067351,-0.025556334,1684022400,26901.9,1798.25,6.543,0.425,20.917,0.07191
0.035651939,0.033865842,1684108800,27152.5,1815.56,6.63,0.427,20.971,0.07186
0.025884637,0.070578699,1684195200,27024.8,1823.53,6.656,0.4424,20.669,0.07271
-0.05873999,-0.025824521,1684281600,27395.8,1821.65,6.754,0.4482,21.047,0.07479
-0.024539891,-0.020748279,1684368000,26809.3,1799.69,6.527,0.4595,20.329,0.07339
0.010171808,0.048630633,1684454400,26870.1,1811.38,6.508,0.4671,20.343,0.07346
-0.007237595,-0.020747297,1684540800,27089.5,1818.59,6.499,0.4684,20.264,0.07357
0.035381057,0.033042007,1684627200,26732.8,1803.89,6.425,0.4572,19.605,0.07207
-0.044639713,-0.021715758,1684713600,26840.2,1816.67,6.529,0.4614,19.514,0.07287
-0.031610142,-0.051672004,1684800000,27209.9,1853.36,6.502,0.4649,20.024,0.07284
0.03597498,0.088475814,1684886400,26313.8,1798.84,6.317,0.4528,19.201,0.07059
0.027095196,0.0297276,1684972800,26461.8,1804.65,6.275,0.4535,19.243,0.07085
-0.006528846,-0.021117278,1685059200,26689.9,1826.81,6.342,0.4681,19.349,0.07092
-0.008604936,-0.007889303,1685145600,26841.6,1828.85,6.436,0.4712,20.415,0.07254
-0.006542653,0.007738906,1685232000,28055.7,1908.36,6.634,0.482,20.797,0.07351
0.037172311,0.059485473,1685318400,27722,1891.5,6.637,0.4942,20.575,0.0731
-0.004678749,0.003630696,1685404800,27680.1,1899.81,6.612,0.5202,21.244,0.07227
-0.024314755,-0.014640335,1685491200,27201.1,1872.84,6.475,0.5166,20.809,0.07161
-0.007244318,-0.013440021,1685577600,26805.3,1860.59,6.342,0.5061,20.486,0.07139
0.008350549,0.009405956,1685664000,27227.8,1905.58,6.446,0.5241,21.247,0.07257
0.028836579,0.02069522,1685750400,27054.9,1890.91,6.418,0.5186,21.183,0.07268
0.065059529,0.041696829,1685836800,27102.4,1888.54,6.446,0.5354,21.814,0.07246
-0.008582336,-0.016019525,1685923200,25714.7,1810.03,6.05,0.5085,19.997,0.06635
-0.030685938,-0.020870678,1686009600,27221.5,1883.26,6.259,0.5297,20.379,0.07021
-0.002247594,0.018581277,1686096000,26325.9,1831.31,5.914,0.5179,18.627,0.06723
-0.01002103,-0.011804529,1686182400,26485.9,1844.94,5.991,0.5233,18.873,0.06791
0.004159246,-0.004485462,1686268800,26468.1,1839.61,5.989,0.5375,17.384,0.06943
0.017189053,-0.004060334,1686355200,25826.6,1750.64,5.229,0.5065,15.605,0.06168
-0.029716164,-0.013651555,1686441600,25909.9,1751.8,5.171,0.5207,15.534,0.06147
-0.057097587,-0.080901816,1686528000,25894.8,1741.61,5.156,0.5247,15.183,0.06139
0.005159541,0.019430268,1686614400,25918,1739.24,5.295,0.5189,15.025,0.0617
-0.059139144,-0.069441004,1686700800,25115.9,1650.18,5.247,0.4797,14.476,0.06032
0.020061895,0.070465862,1686787200,25586.1,1665.64,5.307,0.4798,14.766,0.0615
0.027928052,0.025878685,1686873600,26336,1717.31,5.321,0.4752,15.306,0.06215
-0.016790251,-0.032238213,1686960000,26508.9,1727.2,5.277,0.479,15.633,0.06214
-0.041751348,-0.043489101,1687046400,26329.7,1719.99,5.152,0.4865,15.43,0.06205
0.022125052,0.060284318,1687132800,26828.5,1736.21,5.129,0.4934,16.1,0.0624
-0.007081338,-0.016364248,1687219200,28290.6,1791.37,5.265,0.4925,16.632,0.0631
0.030246617,0.056833996,1687305600,29988.5,1888.31,5.552,0.4999,17.22,0.06555
-0.092282559,-0.113587775,1687392000,29875,1871.36,5.554,0.4936,16.62,0.06553
0.018879004,0.014554974,1687478400,30673.4,1892.2,6.068,0.4959,17.129,0.06822
0.045092998,0.048623095,1687564800,30524.2,1874.48,6.129,0.4862,16.634,0.06665
0.008676933,0.033251153,1687651200,30458,1898.27,6.153,0.4899,16.947,0.06669
-0.015878665,0.041531108,1687737600,30260.1,1858.14,6.054,0.4788,16.264,0.06467
0.005845381,-0.010475309,1687824000,30683.2,1889.05,6.197,0.4836,16.621,0.06553
-0.012561928,-0.015447218,1687910400,30066.3,1827.26,5.81,0.4645,15.967,0.06251
-0.052530636,-0.067588978,1687996800,30439.9,1851.19,5.888,0.4743,17.988,0.06338
-0.086238668,-0.02392668,1688083200,30460.2,1933.41,6.311,0.4729,18.858,0.06642
0.004159537,0.018415814,1688169600,30573.6,1924.08,6.502,0.4732,18.677,0.0685
0.023655477,0.036989182,1688256000,30612.7,1937.69,6.538,0.4843,19.453,0.06802
0.000582927,-0.010520076,1688342400,31149,1955,6.626,0.4888,19.251,0.06843
-0.002441196,0.029314668,1688428800,30756.1,1935.72,6.521,0.487,19.13,0.06888
-0.05833516,-0.076689351,1688515200,30488.4,1909.88,6.297,0.4773,18.981,0.06695
-0.010316918,-0.050998329,1688601600,29874.4,1844.82,6.074,0.4618,19.592,0.06479
0.045164346,0.043033081,1688688000,30327.9,1870,6.153,0.4683,21.484,0.06534
0.01570376,0.013795608,1688774400,30269.3,1864.45,6.194,0.4702,21.807,0.06568
-0.069825546,-0.088964421,1688860800,30147.8,1861.81,6.146,0.4677,21.314,0.06531
0.035076456,0.021015003,1688947200,30396.9,1879.34,6.164,0.4775,21.286,0.0652
0.010455728,0.040244799,1689033600,30608.4,1877.66,6.201,0.4749,22.05,0.06524
